CHR	BP	end	CF
3	15306600	15306700	2.6847187153084
3	15306900	15307000	2.6847187153084
3	15307000	15307100	2.23726559609033
3	15308100	15308200	2.6847187153084
3	15310200	15310300	2.23726559609033
3	15311100	15311200	2.6847187153084
3	15312700	15312800	3.57962495374453
3	15312800	15312900	3.57962495374453
3	15313600	15313700	2.6847187153084
3	15317400	15317500	2.6847187153084
3	15319200	15319300	2.6847187153084
3	15319300	15319400	6.711796788271
3	15319600	15319700	4.47453119218067
3	15320000	15320100	4.47453119218067
3	15320900	15321000	2.6847187153084
3	15321000	15321100	2.6847187153084
3	15321100	15321200	3.57962495374453
3	15321600	15321700	3.57962495374453
3	15322900	15323000	3.13217183452647
3	15323000	15323100	2.6847187153084
3	15323100	15323200	2.6847187153084
3	15323200	15323300	3.13217183452647
3	15323300	15323400	3.13217183452647
3	15323400	15323500	2.6847187153084
3	15323600	15323700	3.13217183452647
3	15324900	15325000	2.6847187153084
3	15325000	15325100	3.13217183452647
3	15325200	15325300	2.23726559609033
3	15325300	15325400	2.23726559609033
3	15325700	15325800	3.13217183452647
3	15325800	15325900	2.6847187153084
3	15326000	15326100	3.57962495374453
3	15326100	15326200	2.6847187153084
3	15326300	15326400	5.3694374306168
3	15326400	15326500	7.60670302670713
3	15326500	15326600	6.711796788271
3	15326600	15326700	2.23726559609033
3	15326900	15327000	2.6847187153084
3	15327800	15327900	2.6847187153084
3	15328200	15328300	2.6847187153084
3	15328700	15328800	2.23726559609033
3	15328800	15328900	2.6847187153084
3	15329900	15330000	2.6847187153084
3	15330000	15330100	4.47453119218067
3	15330100	15330200	3.57962495374453
3	15333600	15333700	3.13217183452647
3	15333900	15334000	2.6847187153084
3	15334000	15334100	2.23726559609033
3	15334200	15334300	3.13217183452647
3	15334300	15334400	8.50160926514327
3	15334400	15334500	7.15924990748907
3	15334500	15334600	4.0270780729626
3	15334700	15334800	3.57962495374453
3	15335300	15335400	2.6847187153084
3	15336000	15336100	4.0270780729626
3	15339500	15339600	2.6847187153084
3	15339600	15339700	3.57962495374453
3	15339700	15339800	5.3694374306168
3	15339900	15340000	6.26434366905293
3	15340000	15340100	5.3694374306168
3	15340100	15340200	4.0270780729626
3	15341500	15341600	4.47453119218067
3	15342300	15342400	4.47453119218067
3	15342400	15342500	5.3694374306168
3	15342500	15342600	3.57962495374453
3	15343100	15343200	2.23726559609033
3	15343200	15343300	2.6847187153084
3	15343300	15343400	2.6847187153084
3	15343400	15343500	2.6847187153084
3	15347900	15348000	2.6847187153084
3	15348600	15348700	2.6847187153084
3	15348700	15348800	2.6847187153084
3	15349200	15349300	3.57962495374453
3	15349800	15349900	3.57962495374453
3	15352100	15352200	3.57962495374453
3	15352400	15352500	2.6847187153084
3	15354600	15354700	3.57962495374453
3	15354700	15354800	4.47453119218067
3	15356800	15356900	2.6847187153084
3	15358600	15358700	2.6847187153084
3	15358700	15358800	2.6847187153084
3	15373600	15373700	2.6847187153084
3	15374800	15374900	2.6847187153084
3	15374900	15375000	2.6847187153084
3	15375100	15375200	2.6847187153084
3	15375200	15375300	3.57962495374453
3	15379600	15379700	3.57962495374453
3	15380500	15380600	2.6847187153084
3	15381300	15381400	2.6847187153084
3	15382900	15383000	2.23726559609033
3	15383000	15383100	2.23726559609033
3	15383100	15383200	5.3694374306168
3	15383200	15383300	2.6847187153084
3	15383300	15383400	2.23726559609033
3	15383400	15383500	3.13217183452647
3	15383500	15383600	4.47453119218067
3	15383600	15383700	2.6847187153084
3	15383800	15383900	2.6847187153084
3	15383900	15384000	3.57962495374453
3	15384100	15384200	3.57962495374453
3	15384200	15384300	3.57962495374453
3	15384300	15384400	4.47453119218067
3	15384800	15384900	2.23726559609033
3	15385200	15385300	2.6847187153084
3	15385300	15385400	2.6847187153084
3	15385700	15385800	2.6847187153084
3	15386200	15386300	2.23726559609033
3	15386300	15386400	5.3694374306168
3	15386400	15386500	7.15924990748907
3	15386500	15386600	2.6847187153084
3	15386900	15387000	3.57962495374453
3	15387000	15387100	3.57962495374453
3	15387800	15387900	3.57962495374453
3	15387900	15388000	2.6847187153084
3	15388000	15388100	2.6847187153084
3	15389300	15389400	2.6847187153084
3	15390900	15391000	2.6847187153084
3	15391000	15391100	2.6847187153084
3	15391100	15391200	7.15924990748907
3	15391200	15391300	41.6131400872802
3	15396200	15396300	4.47453119218067
3	15396300	15396400	6.26434366905293
3	15396400	15396500	6.26434366905293
3	15396500	15396600	2.6847187153084
3	15403300	15403400	2.6847187153084
3	15403400	15403500	3.57962495374453
3	15410300	15410400	6.711796788271
3	15410600	15410700	2.6847187153084
3	15411800	15411900	5.3694374306168
3	15411900	15412000	4.47453119218067
3	15413600	15413700	2.6847187153084
3	15413700	15413800	3.57962495374453
3	15413800	15413900	2.6847187153084
3	15415700	15415800	3.57962495374453
3	15415800	15415900	6.26434366905293
3	15415900	15416000	3.57962495374453
3	15416000	15416100	3.57962495374453
3	15416100	15416200	3.57962495374453
3	15416200	15416300	3.13217183452647
3	15416300	15416400	2.23726559609033
3	15422800	15422900	2.6847187153084
3	15422900	15423000	3.57962495374453
3	15423000	15423100	3.13217183452647
3	15423100	15423200	3.13217183452647
3	15423700	15423800	2.23726559609033
3	15423800	15423900	2.23726559609033
3	15424300	15424400	2.6847187153084
3	15424400	15424500	3.57962495374453
3	15424700	15424800	2.23726559609033
3	15424800	15424900	2.6847187153084
3	15425000	15425100	2.6847187153084
3	15426300	15426400	2.6847187153084
3	15427200	15427300	2.6847187153084
3	15427600	15427700	2.23726559609033
3	15428300	15428400	4.0270780729626
3	15428400	15428500	3.13217183452647
3	15429700	15429800	2.23726559609033
3	15429800	15429900	4.0270780729626
3	15429900	15430000	3.13217183452647
3	15430000	15430100	2.23726559609033
3	15430100	15430200	2.23726559609033
3	15430200	15430300	4.0270780729626
3	15430300	15430400	6.711796788271
3	15430500	15430600	2.6847187153084
3	15433600	15433700	2.6847187153084
3	15433700	15433800	3.57962495374453
3	15433800	15433900	4.0270780729626
3	15433900	15434000	3.57962495374453
3	15434000	15434100	2.23726559609033
3	15434100	15434200	2.23726559609033
3	15434500	15434600	5.3694374306168
3	15434600	15434700	3.57962495374453
3	15435300	15435400	2.6847187153084
3	15435800	15435900	3.13217183452647
3	15435900	15436000	3.13217183452647
3	15438100	15438200	3.57962495374453
3	15441100	15441200	2.23726559609033
3	15441700	15441800	2.6847187153084
3	15441800	15441900	3.57962495374453
3	15441900	15442000	4.0270780729626
3	15442000	15442100	3.57962495374453
3	15443100	15443200	2.6847187153084
3	15443300	15443400	2.6847187153084
3	15449700	15449800	3.57962495374453
3	15449800	15449900	3.57962495374453
3	15449900	15450000	4.0270780729626
3	15451300	15451400	2.6847187153084
3	15451500	15451600	3.57962495374453
3	15451600	15451700	6.26434366905293
3	15451700	15451800	3.57962495374453
3	15451800	15451900	5.3694374306168
3	15451900	15452000	5.3694374306168
3	15456700	15456800	3.57962495374453
3	15456800	15456900	3.57962495374453
3	15457000	15457100	2.23726559609033
3	15457200	15457300	2.23726559609033
3	15457300	15457400	2.23726559609033
3	15457400	15457500	2.23726559609033
3	15461200	15461300	2.6847187153084
3	15461500	15461600	2.6847187153084
3	15461600	15461700	2.6847187153084
3	15461700	15461800	2.23726559609033
3	15461800	15461900	2.23726559609033
3	15461900	15462000	2.23726559609033
3	15462000	15462100	3.13217183452647
3	15462100	15462200	3.13217183452647
3	15462400	15462500	2.6847187153084
3	15462500	15462600	3.57962495374453
3	15466800	15466900	2.23726559609033
3	15466900	15467000	3.13217183452647
3	15467000	15467100	2.6847187153084
3	15469100	15469200	2.23726559609033
3	15472100	15472200	2.6847187153084
3	15472300	15472400	2.23726559609033
3	15472400	15472500	2.23726559609033
3	15481000	15481100	2.6847187153084
3	15481300	15481400	5.3694374306168
3	15481400	15481500	4.47453119218067
3	15481500	15481600	8.94906238436134
3	15481700	15481800	5.3694374306168
3	15484200	15484300	2.6847187153084
3	15484300	15484400	2.6847187153084
3	15488400	15488500	3.13217183452647
3	15488500	15488600	3.57962495374453
3	15488600	15488700	3.57962495374453
3	15488700	15488800	4.47453119218067
3	15490300	15490400	2.23726559609033
3	15491300	15491400	2.6847187153084
3	15491400	15491500	2.6847187153084
3	15491800	15491900	4.92198431139873
3	15491900	15492000	4.0270780729626
3	15492200	15492300	3.57962495374453
3	15495700	15495800	5.3694374306168
3	15495800	15495900	4.47453119218067
3	15497400	15497500	2.6847187153084
3	15497500	15497600	4.0270780729626
3	15497600	15497700	2.23726559609033
3	15497700	15497800	5.81689054983487
3	15497800	15497900	4.0270780729626
3	15498000	15498100	3.13217183452647
3	15498100	15498200	4.47453119218067
3	15498200	15498300	2.6847187153084
3	15499100	15499200	2.6847187153084
3	15503500	15503600	3.13217183452647
3	15504900	15505000	3.57962495374453
3	15505000	15505100	2.6847187153084
3	15505600	15505700	2.6847187153084
3	15505700	15505800	2.6847187153084
3	15507000	15507100	2.6847187153084
3	15525300	15525400	2.23726559609033
3	15525400	15525500	2.23726559609033
3	15528000	15528100	4.47453119218067
3	15528100	15528200	6.26434366905293
3	15528200	15528300	4.47453119218067
3	15528300	15528400	6.26434366905293
3	15528600	15528700	9.3965155035794
3	15528700	15528800	2.6847187153084
3	15528900	15529000	2.6847187153084
3	15529000	15529100	2.23726559609033
3	15529100	15529200	2.6847187153084
3	15529200	15529300	4.92198431139873
3	15529300	15529400	6.711796788271
3	15529400	15529500	2.6847187153084
3	15530100	15530200	2.23726559609033
3	15531600	15531700	2.6847187153084
3	15534500	15534600	2.6847187153084
3	15535200	15535300	2.6847187153084
3	15535300	15535400	2.6847187153084
3	15536000	15536100	2.23726559609033
3	15537000	15537100	2.6847187153084
3	15537900	15538000	3.57962495374453
3	15538000	15538100	3.57962495374453
3	15538100	15538200	2.6847187153084
3	15538200	15538300	2.6847187153084
3	15538300	15538400	2.6847187153084
3	15538400	15538500	2.6847187153084
3	15540500	15540600	5.81689054983487
3	15540600	15540700	4.92198431139873
3	15542900	15543000	2.23726559609033
3	15543000	15543100	2.23726559609033
3	15543100	15543200	2.6847187153084
3	15544500	15544600	2.6847187153084
3	15544600	15544700	2.6847187153084
3	15545100	15545200	2.6847187153084
3	15546100	15546200	2.6847187153084
3	15546200	15546300	5.81689054983487
3	15546300	15546400	8.0541561459252
3	15546400	15546500	7.15924990748907
3	15546500	15546600	4.47453119218067
3	15546600	15546700	6.711796788271
3	15546700	15546800	6.711796788271
3	15547000	15547100	3.13217183452647
3	15552100	15552200	2.23726559609033
3	15553500	15553600	4.47453119218067
3	15553600	15553700	7.60670302670713
3	15553700	15553800	6.711796788271
3	15553800	15553900	3.13217183452647
3	15554400	15554500	4.47453119218067
3	15554500	15554600	3.57962495374453
3	15556600	15556700	2.6847187153084
3	15556800	15556900	2.6847187153084
3	15556900	15557000	2.6847187153084
3	15557000	15557100	2.6847187153084
3	15557100	15557200	5.3694374306168
3	15557200	15557300	3.57962495374453
3	15557300	15557400	2.6847187153084
3	15557500	15557600	6.711796788271
3	15557800	15557900	4.0270780729626
3	15557900	15558000	3.57962495374453
3	15558000	15558100	2.6847187153084
3	15558500	15558600	3.13217183452647
3	15558600	15558700	4.92198431139873
3	15558700	15558800	2.6847187153084
3	15559900	15560000	2.23726559609033
3	15560000	15560100	2.23726559609033
3	15562600	15562700	3.57962495374453
3	15564400	15564500	2.6847187153084
3	15565100	15565200	3.13217183452647
3	15566500	15566600	2.6847187153084
3	15572900	15573000	2.6847187153084
3	15575300	15575400	2.23726559609033
3	15575400	15575500	2.23726559609033
3	15575500	15575600	2.23726559609033
3	15576300	15576400	2.6847187153084
3	15577800	15577900	2.6847187153084
3	15577900	15578000	2.23726559609033
3	15578400	15578500	4.0270780729626
3	15578500	15578600	3.57962495374453
3	15578600	15578700	4.47453119218067
3	15578700	15578800	2.6847187153084
3	15578800	15578900	2.6847187153084
3	15578900	15579000	5.3694374306168
3	15579000	15579100	2.6847187153084
3	15579200	15579300	2.6847187153084
3	15579300	15579400	2.6847187153084
3	15579400	15579500	2.6847187153084
3	15580200	15580300	2.6847187153084
3	15580500	15580600	3.57962495374453
3	15580600	15580700	2.6847187153084
3	15581500	15581600	4.47453119218067
3	15581600	15581700	4.0270780729626
3	15581700	15581800	3.57962495374453
3	15584400	15584500	2.6847187153084
3	15584500	15584600	3.57962495374453
3	15584600	15584700	2.6847187153084
3	15587000	15587100	4.47453119218067
3	15587100	15587200	5.3694374306168
3	15587200	15587300	4.0270780729626
3	15587400	15587500	2.23726559609033
3	15587500	15587600	3.57962495374453
3	15589000	15589100	3.57962495374453
3	15589100	15589200	3.57962495374453
3	15589200	15589300	5.81689054983487
3	15589300	15589400	3.13217183452647
3	15589800	15589900	2.6847187153084
3	15589900	15590000	2.6847187153084
3	15590200	15590300	3.57962495374453
3	15590300	15590400	2.6847187153084
3	15590600	15590700	3.57962495374453
3	15595900	15596000	2.6847187153084
3	15600300	15600400	2.23726559609033
3	15600400	15600500	4.47453119218067
3	15600500	15600600	6.711796788271
3	15600600	15600700	7.60670302670713
3	15600700	15600800	3.13217183452647
3	15605400	15605500	2.6847187153084
3	15610900	15611000	2.23726559609033
3	15611300	15611400	2.23726559609033
3	15614700	15614800	2.6847187153084
3	15619000	15619100	2.23726559609033
3	15620500	15620600	2.23726559609033
3	15621800	15621900	2.6847187153084
3	15623000	15623100	3.13217183452647
3	15623100	15623200	4.47453119218067
3	15623200	15623300	3.57962495374453
3	15623300	15623400	2.6847187153084
3	15623400	15623500	3.57962495374453
3	15623500	15623600	4.47453119218067
3	15623600	15623700	5.3694374306168
3	15623700	15623800	3.57962495374453
3	15623800	15623900	2.6847187153084
3	15626200	15626300	3.57962495374453
3	15626300	15626400	2.6847187153084
3	15627800	15627900	5.81689054983487
3	15627900	15628000	5.81689054983487
3	15628000	15628100	6.711796788271
3	15628100	15628200	4.47453119218067
3	15628200	15628300	5.81689054983487
3	15628300	15628400	8.0541561459252
3	15628400	15628500	5.81689054983487
3	15628500	15628600	4.92198431139873
3	15628600	15628700	2.6847187153084
3	15628800	15628900	2.6847187153084
3	15628900	15629000	5.3694374306168
3	15629000	15629100	6.711796788271
3	15629100	15629200	3.57962495374453
3	15629200	15629300	2.23726559609033
3	15629300	15629400	4.0270780729626
3	15629400	15629500	2.6847187153084
3	15629500	15629600	3.57962495374453
3	15629800	15629900	4.47453119218067
3	15629900	15630000	5.3694374306168
3	15630000	15630100	3.57962495374453
3	15630600	15630700	2.23726559609033
3	15630700	15630800	2.23726559609033
3	15632800	15632900	2.6847187153084
3	15632900	15633000	3.57962495374453
3	15633900	15634000	2.6847187153084
3	15635100	15635200	3.57962495374453
3	15635200	15635300	2.6847187153084
3	15636100	15636200	2.6847187153084
3	15637000	15637100	2.6847187153084
3	15641100	15641200	2.6847187153084
3	15641200	15641300	3.13217183452647
3	15642300	15642400	2.23726559609033
3	15643700	15643800	2.6847187153084
3	15643800	15643900	2.6847187153084
3	15644000	15644100	2.6847187153084
3	15648200	15648300	3.57962495374453
3	15648300	15648400	5.3694374306168
3	15648400	15648500	2.6847187153084
3	15648500	15648600	3.13217183452647
3	15648600	15648700	3.13217183452647
3	15648700	15648800	4.47453119218067
3	15648800	15648900	2.6847187153084
3	15648900	15649000	5.3694374306168
3	15649000	15649100	6.26434366905293
3	15649100	15649200	4.0270780729626
3	15650600	15650700	2.6847187153084
3	15651300	15651400	2.23726559609033
3	15651500	15651600	3.13217183452647
3	15651700	15651800	4.47453119218067
3	15651800	15651900	7.15924990748907
3	15651900	15652000	7.15924990748907
3	15652000	15652100	5.3694374306168
3	15652100	15652200	5.3694374306168
3	15652200	15652300	6.26434366905293
3	15652300	15652400	8.0541561459252
3	15653500	15653600	2.23726559609033
3	15667700	15667800	2.6847187153084
3	15667800	15667900	2.6847187153084
3	15674600	15674700	2.6847187153084
3	15678200	15678300	2.23726559609033
3	15679000	15679100	3.57962495374453
3	15682600	15682700	3.57962495374453
3	15682700	15682800	2.6847187153084
3	15682800	15682900	3.57962495374453
3	15682900	15683000	2.6847187153084
3	15685200	15685300	3.57962495374453
3	15687400	15687500	2.6847187153084
3	15689400	15689500	3.57962495374453
3	15691900	15692000	2.6847187153084
3	15692000	15692100	2.23726559609033
3	15693700	15693800	2.6847187153084
3	15705000	15705100	3.57962495374453
3	15705100	15705200	2.6847187153084
3	15711300	15711400	2.6847187153084
3	15711400	15711500	3.57962495374453
3	15711700	15711800	3.57962495374453
3	15711800	15711900	7.15924990748907
3	15711900	15712000	6.26434366905293
3	15712300	15712400	6.711796788271
3	15712400	15712500	4.92198431139873
3	15712700	15712800	2.23726559609033
3	15712800	15712900	3.13217183452647
3	15712900	15713000	2.6847187153084
3	15713000	15713100	3.57962495374453
3	15713100	15713200	3.13217183452647
3	15713300	15713400	2.6847187153084
3	15713400	15713500	2.6847187153084
3	15714300	15714400	3.13217183452647
3	15714400	15714500	4.0270780729626
3	15714500	15714600	2.23726559609033
3	15714900	15715000	2.23726559609033
3	15715500	15715600	5.3694374306168
3	15715600	15715700	3.57962495374453
3	15715700	15715800	2.6847187153084
3	15716000	15716100	2.23726559609033
3	15716400	15716500	2.23726559609033
3	15716500	15716600	2.6847187153084
3	15716700	15716800	2.6847187153084
3	15717300	15717400	4.0270780729626
3	15717400	15717500	5.3694374306168
3	15717500	15717600	6.26434366905293
3	15717600	15717700	5.3694374306168
3	15717700	15717800	3.13217183452647
3	15718000	15718100	2.6847187153084
3	15718100	15718200	4.47453119218067
3	15718200	15718300	2.6847187153084
3	15718700	15718800	2.6847187153084
3	15718900	15719000	2.23726559609033
3	15719000	15719100	2.6847187153084
3	15719100	15719200	3.57962495374453
3	15719200	15719300	5.3694374306168
3	15719300	15719400	3.57962495374453
3	15719400	15719500	3.57962495374453
3	15719800	15719900	3.13217183452647
3	15719900	15720000	2.6847187153084
3	15720000	15720100	3.57962495374453
3	15720100	15720200	3.13217183452647
3	15720800	15720900	3.57962495374453
3	15720900	15721000	4.47453119218067
3	15721000	15721100	3.57962495374453
3	15721300	15721400	3.57962495374453
3	15721400	15721500	4.0270780729626
3	15721500	15721600	2.6847187153084
3	15721700	15721800	3.57962495374453
3	15721800	15721900	3.13217183452647
3	15722300	15722400	3.57962495374453
3	15722400	15722500	2.23726559609033
3	15722500	15722600	4.0270780729626
3	15722600	15722700	4.92198431139873
3	15723800	15723900	2.6847187153084
3	15723900	15724000	2.6847187153084
3	15724900	15725000	2.23726559609033
3	15725000	15725100	2.23726559609033
3	15725100	15725200	4.0270780729626
3	15725200	15725300	2.6847187153084
3	15726000	15726100	2.6847187153084
3	15732800	15732900	2.6847187153084
3	15734800	15734900	2.23726559609033
3	15736200	15736300	2.6847187153084
3	15736500	15736600	5.3694374306168
3	15736600	15736700	5.81689054983487
3	15736700	15736800	5.3694374306168
3	15737500	15737600	2.6847187153084
3	15737700	15737800	3.57962495374453
3	15744400	15744500	3.13217183452647
3	15744500	15744600	2.6847187153084
3	15744900	15745000	3.57962495374453
3	15745000	15745100	2.6847187153084
3	15745100	15745200	3.57962495374453
3	15745200	15745300	2.23726559609033
3	15746200	15746300	3.57962495374453
3	15749800	15749900	2.6847187153084
3	15767800	15767900	4.47453119218067
3	15767900	15768000	2.6847187153084
3	15768800	15768900	2.6847187153084
3	15768900	15769000	3.13217183452647
3	15769200	15769300	3.13217183452647
3	15769300	15769400	3.57962495374453
3	15769400	15769500	4.0270780729626
3	15769500	15769600	3.13217183452647
3	15769800	15769900	2.23726559609033
3	15770300	15770400	2.6847187153084
3	15770400	15770500	2.6847187153084
3	15770500	15770600	3.13217183452647
3	15771000	15771100	3.57962495374453
3	15771100	15771200	3.57962495374453
3	15771800	15771900	3.13217183452647
3	15771900	15772000	3.13217183452647
3	15772000	15772100	2.6847187153084
3	15772900	15773000	3.57962495374453
3	15773000	15773100	5.81689054983487
3	15773300	15773400	9.3965155035794
3	15773400	15773500	8.94906238436134
3	15773500	15773600	7.60670302670713
3	15773600	15773700	4.47453119218067
3	15773700	15773800	2.6847187153084
3	15776300	15776400	2.23726559609033
3	15784600	15784700	2.6847187153084
3	15786400	15786500	3.13217183452647
3	15789000	15789100	2.23726559609033
3	15789600	15789700	2.23726559609033
3	15789700	15789800	4.47453119218067
3	15789800	15789900	2.6847187153084
3	15791400	15791500	2.6847187153084
3	15791500	15791600	2.23726559609033
3	15791900	15792000	2.6847187153084
3	15792000	15792100	2.6847187153084
3	15792300	15792400	2.6847187153084
3	15794700	15794800	2.23726559609033
3	15796800	15796900	2.6847187153084
3	15797900	15798000	2.23726559609033
3	15798000	15798100	2.6847187153084
3	15798100	15798200	4.0270780729626
3	15798200	15798300	3.57962495374453
3	15798300	15798400	4.47453119218067
3	15798400	15798500	2.23726559609033
3	15800800	15800900	2.6847187153084
3	15800900	15801000	3.57962495374453
3	15806600	15806700	3.13217183452647
3	15806700	15806800	3.57962495374453
3	15806800	15806900	2.23726559609033
3	15812200	15812300	2.6847187153084
3	15812300	15812400	8.0541561459252
3	15812400	15812500	8.50160926514327
3	15812500	15812600	4.92198431139873
3	15812600	15812700	2.23726559609033
3	15814700	15814800	2.6847187153084
3	15815600	15815700	2.6847187153084
3	15817500	15817600	2.6847187153084
3	15817600	15817700	2.6847187153084
3	15817900	15818000	2.6847187153084
3	15818000	15818100	2.6847187153084
3	15818100	15818200	2.6847187153084
3	15818400	15818500	3.57962495374453
3	15827300	15827400	2.6847187153084
3	15828000	15828100	3.13217183452647
3	15828100	15828200	3.13217183452647
3	15830100	15830200	5.81689054983487
3	15830200	15830300	2.6847187153084
3	15830400	15830500	3.13217183452647
3	15830500	15830600	2.6847187153084
3	15830600	15830700	2.6847187153084
3	15830700	15830800	2.6847187153084
3	15832800	15832900	3.57962495374453
3	15842600	15842700	2.6847187153084
3	15842700	15842800	3.57962495374453
3	15842800	15842900	6.26434366905293
3	15842900	15843000	7.15924990748907
3	15843600	15843700	2.23726559609033
3	15846100	15846200	2.6847187153084
3	15846200	15846300	2.6847187153084
3	15846300	15846400	2.6847187153084
3	15849200	15849300	2.6847187153084
3	15849300	15849400	2.23726559609033
3	15850900	15851000	2.6847187153084
3	15851400	15851500	3.57962495374453
3	15851500	15851600	3.57962495374453
3	15854600	15854700	2.23726559609033
3	15855000	15855100	2.6847187153084
3	15855200	15855300	2.6847187153084
3	15857300	15857400	2.6847187153084
3	15857400	15857500	3.57962495374453
3	15859300	15859400	2.6847187153084
3	15859400	15859500	2.6847187153084
3	15859500	15859600	2.6847187153084
3	15859800	15859900	2.6847187153084
3	15859900	15860000	2.6847187153084
3	15873200	15873300	4.0270780729626
3	15873300	15873400	5.81689054983487
3	15873400	15873500	8.50160926514327
3	15873500	15873600	7.15924990748907
3	15873600	15873700	6.26434366905293
3	15874400	15874500	2.6847187153084
3	15874500	15874600	2.6847187153084
3	15874900	15875000	4.47453119218067
3	15886300	15886400	2.6847187153084
3	15886400	15886500	3.57962495374453
3	15895600	15895700	2.23726559609033
3	15898100	15898200	2.6847187153084
3	15906100	15906200	2.6847187153084
3	15906200	15906300	2.6847187153084
3	15913600	15913700	3.13217183452647
3	15913700	15913800	5.3694374306168
3	15913800	15913900	5.3694374306168
3	15913900	15914000	3.57962495374453
3	15914700	15914800	2.6847187153084
3	15915000	15915100	3.57962495374453
3	15915100	15915200	5.81689054983487
3	15915200	15915300	3.13217183452647
3	15916700	15916800	3.13217183452647
3	15916800	15916900	3.57962495374453
3	15917100	15917200	3.57962495374453
3	15917200	15917300	3.57962495374453
3	15918000	15918100	2.6847187153084
3	15919000	15919100	3.57962495374453
3	15921700	15921800	2.6847187153084
3	15922600	15922700	2.6847187153084
3	15922900	15923000	2.23726559609033
3	15923000	15923100	3.57962495374453
3	15923100	15923200	3.57962495374453
3	15923700	15923800	23.2675621993395
3	15924000	15924100	8.50160926514327
3	15924600	15924700	2.23726559609033
3	15927000	15927100	4.47453119218067
3	15927100	15927200	2.6847187153084
3	15927400	15927500	2.6847187153084
3	15929000	15929100	2.6847187153084
3	15929100	15929200	2.6847187153084
3	15931100	15931200	2.6847187153084
3	15931200	15931300	4.47453119218067
3	15931300	15931400	3.57962495374453
3	15931400	15931500	2.6847187153084
3	15935800	15935900	2.6847187153084
3	15936800	15936900	3.57962495374453
3	15936900	15937000	4.0270780729626
3	15938600	15938700	4.0270780729626
3	15938700	15938800	4.0270780729626
3	15938800	15938900	2.23726559609033
3	15938900	15939000	2.6847187153084
3	15939100	15939200	2.6847187153084
3	15939800	15939900	3.57962495374453
3	15939900	15940000	6.26434366905293
3	15942500	15942600	2.23726559609033
3	15942600	15942700	2.6847187153084
3	15945700	15945800	2.23726559609033
3	15954400	15954500	2.6847187153084
3	15958600	15958700	3.57962495374453
3	15958700	15958800	2.6847187153084
3	15958800	15958900	3.57962495374453
3	15959100	15959200	4.47453119218067
3	15959200	15959300	4.47453119218067
3	15959300	15959400	3.57962495374453
3	15960400	15960500	4.0270780729626
3	15960500	15960600	3.57962495374453
3	15962000	15962100	3.57962495374453
3	15962100	15962200	2.6847187153084
3	15963400	15963500	2.23726559609033
3	15963500	15963600	2.6847187153084
3	15963700	15963800	2.23726559609033
3	15964200	15964300	2.6847187153084
3	15964300	15964400	2.23726559609033
3	15976700	15976800	2.6847187153084
3	15976800	15976900	2.6847187153084
3	15978900	15979000	3.57962495374453
3	15979000	15979100	8.50160926514327
3	15979200	15979300	3.57962495374453
3	15981200	15981300	2.6847187153084
3	15981500	15981600	4.0270780729626
3	15981600	15981700	5.81689054983487
3	15982600	15982700	3.57962495374453
3	15992200	15992300	2.6847187153084
3	15992300	15992400	2.6847187153084
3	15993200	15993300	2.23726559609033
3	15996500	15996600	3.57962495374453
3	15997000	15997100	3.57962495374453
3	15998800	15998900	2.6847187153084
3	15998900	15999000	6.26434366905293
3	15999000	15999100	5.3694374306168
3	15999200	15999300	3.57962495374453
3	15999300	15999400	4.47453119218067
3	15999700	15999800	2.23726559609033
3	15999900	16000000	4.0270780729626
3	16000000	16000100	6.711796788271
3	16000100	16000200	5.3694374306168
3	16003500	16003600	3.57962495374453
3	16003600	16003700	2.6847187153084
3	16004600	16004700	2.6847187153084
3	16004800	16004900	2.6847187153084
3	16004900	16005000	2.6847187153084
3	16035800	16035900	3.13217183452647
3	16035900	16036000	3.13217183452647
3	16037100	16037200	2.6847187153084
3	16037200	16037300	2.6847187153084
3	16037900	16038000	2.23726559609033
3	16039400	16039500	2.23726559609033
3	16039700	16039800	2.6847187153084
3	16039800	16039900	2.6847187153084
3	16039900	16040000	2.23726559609033
3	16040000	16040100	3.13217183452647
3	16040100	16040200	2.23726559609033
3	16050400	16050500	2.23726559609033
3	16050500	16050600	2.23726559609033
3	16052100	16052200	4.47453119218067
3	16052200	16052300	5.3694374306168
3	16052300	16052400	5.3694374306168
3	16052400	16052500	3.13217183452647
3	16052700	16052800	4.0270780729626
3	16052800	16052900	3.57962495374453
3	16052900	16053000	3.13217183452647
3	16057700	16057800	5.3694374306168
3	16057800	16057900	7.15924990748907
3	16057900	16058000	6.26434366905293
3	16058000	16058100	5.81689054983487
3	16059800	16059900	2.6847187153084
3	16063700	16063800	2.6847187153084
3	16063800	16063900	5.3694374306168
3	16063900	16064000	3.57962495374453
3	16064100	16064200	2.6847187153084
3	16064200	16064300	3.57962495374453
3	16064500	16064600	3.57962495374453
3	16064600	16064700	3.57962495374453
3	16064700	16064800	2.6847187153084
3	16066700	16066800	4.92198431139873
3	16066800	16066900	4.0270780729626
3	16066900	16067000	5.3694374306168
3	16067000	16067100	6.26434366905293
3	16077100	16077200	2.6847187153084
3	16079300	16079400	2.6847187153084
3	16079400	16079500	4.47453119218067
3	16079500	16079600	7.15924990748907
3	16083900	16084000	5.3694374306168
3	16084000	16084100	2.6847187153084
3	16085900	16086000	2.6847187153084
3	16086000	16086100	2.6847187153084
